State,County,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
Michigan,Bay,30,25,5,0,0,0,0,80,57,30,0,0,0,0,30,0
Michigan,Berrien,30,23,7,0,0,0,0,75,59,35,0,0,0,0,30,0
Michigan,Chippewa,28,25,3,0,0,0,0,79,60,19,0,0,0,0,28,0
Michigan,Genesee,30,23,7,0,0,0,0,73,57,33,0,0,0,0,30,0
Michigan,Ingham,30,22,8,0,0,0,0,78,62,36,0,0,0,0,30,0
Michigan,Kalamazoo,29,19,10,0,0,0,0,79,63,40,0,0,0,0,29,0
Michigan,Kent,30,19,11,0,0,0,0,90,67,44,0,0,0,0,30,0
Michigan,Lenawee,30,23,7,0,0,0,0,69,54,33,0,0,0,0,30,0
Michigan,Macomb,30,23,7,0,0,0,0,89,60,36,0,0,0,0,30,0
Michigan,Manistee,30,27,3,0,0,0,0,72,56,23,0,0,0,0,30,0
Michigan,Missaukee,26,24,2,0,0,0,0,57,35,16,0,0,0,0,26,0
Michigan,Monroe,30,23,7,0,0,0,0,86,60,33,0,0,0,0,30,0
Michigan,Oakland,27,17,10,0,0,0,0,74,67,45,0,0,0,0,27,0
Michigan,St. Clair,90,79,11,0,0,0,0,97,54,9,0,0,0,61,29,0
Michigan,Tuscola,52,52,0,0,0,0,0,37,35,30,0,0,52,0,0,0
Michigan,Washtenaw,69,59,10,0,0,0,0,92,54,33,0,0,46,0,23,0
Michigan,Wayne,90,56,32,2,0,0,0,137,67,43,0,11,0,4,51,24
Michigan,Wexford,59,59,0,0,0,0,0,43,40,33,0,0,59,0,0,0
Minnesota,Saint Louis,90,90,0,0,0,0,0,44,41,35,0,0,90,0,0,0
Mississippi,Yalobusha,53,53,0,0,0,0,0,50,40,32,0,0,53,0,0,0
Missouri,Andrew,31,30,1,0,0,0,0,58,48,37,0,0,31,0,0,0
Missouri,Boone,31,28,3,0,0,0,0,58,50,40,0,0,31,0,0,0
Missouri,Buchanan,90,66,24,0,0,0,0,74,59,37,0,0,0,0,76,14
Missouri,Callaway,31,31,0,0,0,0,0,50,48,37,0,0,31,0,0,0
Missouri,Cass,90,80,10,0,0,0,0,74,52,33,0,0,24,0,66,0
Missouri,Cedar,90,79,11,0,0,0,0,67,53,34,0,0,25,0,65,0
Missouri,Clay,89,76,13,0,0,0,0,71,52,31,0,0,22,0,67,0
Missouri,Clinton,31,29,2,0,0,0,0,61,48,37,0,0,31,0,0,0
Missouri,Franklin,90,90,0,0,0,0,0,41,13,1,0,0,0,90,0,0
Missouri,Greene,90,77,13,0,0,0,0,63,53,35,0,0,27,0,63,0
Missouri,Iron,90,90,0,0,0,0,0,47,27,4,0,0,0,90,0,0
Missouri,Jackson,90,52,38,0,0,0,0,90,66,46,0,5,0,2,67,16
Missouri,Jasper,90,78,12,0,0,0,0,67,53,24,0,0,24,0,0,66
Missouri,Jefferson,90,72,18,0,0,0,0,72,58,35,0,0,13,3,72,2
Missouri,Lincoln,31,31,0,0,0,0,0,49,44,37,0,0,31,0,0,0
Missouri,Monroe,90,89,1,0,0,0,0,51,44,33,0,0,90,0,0,0
Missouri,Perry,31,31,0,0,0,0,0,49,47,41,0,0,31,0,0,0
Missouri,Saint Charles,90,90,0,0,0,0,0,49,43,7,0,0,30,60,0,0
Missouri,Saint Louis,90,59,31,0,0,0,0,77,60,43,0,10,16,0,64,0
Missouri,Sainte Genevieve,31,30,1,0,0,0,0,54,48,40,0,0,31,0,0,0
Missouri,St. Louis City,90,60,30,0,0,0,0,68,60,44,0,12,19,0,57,2
Missouri,Taney,31,30,1,0,0,0,0,58,48,38,0,0,31,0,0,0
Montana,Cascade,58,51,7,0,0,0,0,63,53,32,0,0,0,0,58,0
Montana,Fergus,59,58,1,0,0,0,0,57,45,41,0,0,55,0,4,0
Montana,Flathead,90,70,20,0,0,0,0,88,67,39,0,0,57,0,30,3
Montana,Gallatin,90,81,9,0,0,0,0,74,52,15,18,27,0,0,45,0
Montana,Lewis and Clark,59,24,25,4,6,0,0,156,152,58,0,0,18,0,41,0
Montana,Lincoln,57,12,44,1,0,0,0,109,87,66,0,0,0,0,57,0
Montana,Missoula,59,1,32,20,6,0,0,160,152,95,0,0,0,0,59,0
Montana,Phillips,59,59,0,0,0,0,0,42,32,27,0,0,47,0,12,0
Montana,Powder River,59,59,0,0,0,0,0,47,42,36,0,0,53,0,6,0
Montana,Ravalli,57,26,27,4,0,0,0,129,99,53,0,0,0,0,57,0
Montana,Richland,59,59,0,0,0,0,0,49,43,35,0,0,51,1,7,0
Montana,Rosebud,59,59,0,0,0,0,0,45,42,34,0,0,47,0,11,1
Montana,Sanders,52,52,0,0,0,0,0,37,14,8,0,0,0,0,0,52
Montana,Silver Bow,59,27,29,3,0,0,0,108,93,54,0,0,0,0,59,0
Montana,Yellowstone,59,49,10,0,0,0,0,70,59,33,0,0,0,1,58,0
Nebraska,Cass,59,54,5,0,0,0,0,66,48,14,0,0,0,0,0,59
Nebraska,Douglas,90,56,34,0,0,0,0,70,58,44,0,0,18,2,67,3
Nebraska,Hall,28,27,1,0,0,0,0,56,47,19,0,0,0,0,28,0
Nebraska,Knox,56,56,0,0,0,0,0,43,39,33,0,0,56,0,0,0
Nebraska,Lancaster,30,27,3,0,0,0,0,61,51,25,0,0,0,0,30,0
Nebraska,Sarpy,89,52,37,0,0,0,0,73,60,43,0,0,0,0,89,0
Nebraska,Scotts Bluff,29,28,1,0,0,0,0,59,46,18,0,0,0,0,29,0
Nebraska,Washington,30,28,2,0,0,0,0,64,47,26,0,0,0,0,30,0
Nevada,Carson City,1,1,0,0,0,0,0,9,9,9,0,0,0,0,1,0
Nevada,Clark,90,71,19,0,0,0,0,81,58,45,0,17,48,0,25,0
Nevada,Washoe,90,73,17,0,0,0,0,99,59,44,0,6,61,0,21,2
Nevada,White Pine,86,81,5,0,0,0,0,67,47,43,0,0,86,0,0,0
New Hampshire,Grafton,59,59,0,0,0,0,0,45,42,35,0,0,59,0,0,0
New Jersey,Mercer,58,58,0,0,0,0,0,44,38,30,0,0,58,0,0,0
New Mexico,Dona Ana,90,66,24,0,0,0,0,90,64,46,0,0,85,0,3,2
New Mexico,San Juan,114,96,18,0,0,0,0,97,54,36,0,6,108,0,0,0
New York,Albany,90,71,19,0,0,0,0,74,56,39,0,0,54,0,36,0
New York,Bronx,90,67,23,0,0,0,0,74,58,44,0,22,24,0,44,0
New York,Chautauqua,84,80,4,0,0,0,0,61,46,35,0,0,63,13,8,0
New York,Dutchess,89,80,9,0,0,0,0,71,54,35,0,0,86,3,0,0
New York,Erie,90,73,17,0,0,0,0,65,54,39,0,5,39,0,46,0
New York,Essex,90,74,14,2,0,0,0,119,61,41,0,0,89,0,1,0
New York,Franklin,89,89,0,0,0,0,0,1,1,0,0,0,0,89,0,0
New York,Hamilton,89,77,11,1,0,0,0,108,58,38,0,0,89,0,0,0
New York,Herkimer,72,71,1,0,0,0,0,54,42,35,0,0,71,1,0,0
New York,Jefferson,88,84,3,1,0,0,0,101,44,35,0,0,88,0,0,0
New York,Kings,90,78,12,0,0,0,0,59,52,33,0,0,0,0,90,0
New York,Monroe,90,77,13,0,0,0,0,77,53,37,0,1,41,0,48,0
New York,Nassau,90,79,11,0,0,0,0,57,52,30,0,0,0,4,86,0
New York,New York,90,51,39,0,0,0,0,76,62,48,0,0,10,0,80,0
New York,Niagara,29,27,2,0,0,0,0,61,50,38,0,0,29,0,0,0
New York,Oneida,89,77,12,0,0,0,0,61,54,29,0,0,0,0,89,0
New York,Onondaga,90,86,4,0,0,0,0,71,46,35,0,0,70,0,20,0
New York,Orange,90,72,17,1,0,0,0,115,63,38,0,0,51,0,39,0
New York,Oswego,87,79,8,0,0,0,0,77,49,36,0,0,87,0,0,0
New York,Putnam,90,81,9,0,0,0,0,77,51,36,0,0,88,2,0,0
New York,Queens,90,69,21,0,0,0,0,78,57,42,0,26,23,0,41,0
New York,Richmond,90,72,18,0,0,0,0,64,55,42,0,0,25,0,65,0
New York,Rockland,90,82,8,0,0,0,0,74,50,37,0,0,63,0,27,0
New York,Saratoga,89,76,10,3,0,0,0,122,67,37,0,0,89,0,0,0
